age,earnings,industry,home_geoid,work_geoid
mid,high,other,250250404012,250173521021
mid,high,other,250250404012,250173523001
mid,high,other,250250404012,250173523001
mid,high,other,250250404012,250173523002
mid,high,other,250250404012,250173523002
mid,high,other,250250404012,250173523002
mid,high,other,250250404012,250173523002
mid,high,other,250250404012,250173524001
mid,high,other,250250404012,250173524002
mid,high,other,250250404012,250173524002
low,high,other,250250404012,250173524002
mid,high,other,250250404012,250173524002
mid,high,other,250250404012,250173524002
low,high,other,250250404012,250173524002
mid,high,other,250250404012,250173524002
low,high,other,250250404012,250173524002
mid,high,other,250250404012,250173531022
low,high,other,250250406001,250173521021
mid,high,trade_trans_util,250250406001,250173521021
mid,high,other,250250406001,250173521021
mid,high,trade_trans_util,250250406001,250173521021
low,high,other,250250406001,250173521021
low,high,other,250250406001,250173521021
high,high,other,250250406001,250173523001
high,high,other,250250406001,250173523001
high,high,other,250250406001,250173523002
high,high,other,250250406001,250173523002
low,high,other,250250406001,250173523002
low,high,other,250250406001,250173523002
mid,high,other,250250406001,250173523002
high,high,other,250250406001,250173523002
mid,high,other,250250406001,250173524002
mid,high,goods_prod,250250406001,250173524002
mid,high,other,250250406001,250173524002
mid,high,other,250250406001,250173524002
high,high,other,250250406001,250173524002
mid,high,goods_prod,250250406001,250173524002
mid,high,other,250250406001,250173524002
mid,high,other,250250406001,250173524002
mid,high,other,250250406001,250173524002
mid,high,other,250250406001,250173524002
high,high,other,250250406001,250173524002
mid,high,other,250250406001,250173524002
mid,high,other,250250406001,250173524002
mid,high,other,250250406001,250173524002
mid,high,other,250250406001,250173524002
high,high,other,250250406001,250173531022
mid,high,other,250250406001,250173531022
high,high,other,250250406001,250173531022
high,high,other,250250406001,250173531022
high,high,other,250250406001,250173531022
high,high,other,250250406001,250173531022
mid,high,other,250250406002,250173521021
mid,high,other,250250406002,250173521021
mid,high,other,250250406002,250173521021
low,high,trade_trans_util,250250406002,250173521021
low,high,other,250250406002,250173521021
mid,high,other,250250406002,250173521021
low,low,other,250250406002,250173521021
low,high,trade_trans_util,250250406002,250173521021
low,high,other,250250406002,250173521021
low,high,other,250250406002,250173521021
mid,low,other,250250406002,250173521021
mid,high,other,250250406002,250173521021
mid,high,other,250250406002,250173521021
low,low,trade_trans_util,250250406002,250173521021
low,low,trade_trans_util,250250406002,250173521021
mid,low,other,250250406002,250173521021
mid,high,other,250250406002,250173521021
mid,high,other,250250406002,250173521021
low,high,other,250250406002,250173521021
mid,low,other,250250406002,250173521021
mid,high,other,250250406002,250173521021
mid,high,goods_prod,250250406002,250173523001
mid,high,other,250250406002,250173523001
mid,high,other,250250406002,250173523001
mid,high,other,250250406002,250173523001
low,high,other,250250406002,250173523002
low,high,other,250250406002,250173523002
mid,high,other,250250406002,250173523002
low,high,other,250250406002,250173523002
high,high,other,250250406002,250173523002
mid,low,other,250250406002,250173524001
low,high,other,250250406002,250173524002
low,high,other,250250406002,250173524002
mid,high,other,250250406002,250173524002
low,high,other,250250406002,250173524002
mid,high,other,250250406002,250173524002
mid,high,other,250250406002,250173524002
mid,high,other,250250406002,250173524002
mid,high,other,250250406002,250173524002
mid,high,other,250250406002,250173524002
low,high,other,250250406002,250173524002
mid,high,other,250250406002,250173524002
mid,high,goods_prod,250250406002,250173524002
low,high,goods_prod,250250406002,250173524002
low,high,goods_prod,250250406002,250173524002
mid,high,other,250250406002,250173524002
low,high,other,250250406002,250173524002
mid,high,other,250250406002,250173524002
low,high,other,250250406002,250173524002
mid,high,other,250250406002,250173524002
mid,high,other,250250406002,250173524002
mid,high,other,250250406002,250173524002
mid,high,other,250250406002,250173524002
low,high,other,250250406002,250173524002
mid,high,other,250250406002,250173524002
mid,high,other,250250406002,250173531022
high,low,other,250250406002,250173531022
mid,high,other,250250406002,250173531022
high,high,other,250250406002,250173531022
low,high,other,250250406002,250173531022
low,high,other,250250406002,250173531022
high,high,other,250250406002,250173531022
low,high,other,250250408011,250173521021
mid,high,other,250250408011,250173523002
mid,mid,other,250250408011,250173524001
mid,high,other,250250408011,250173524002
mid,high,other,250250408011,250173524002
mid,low,other,250250408011,250173524002
mid,high,other,250250408011,250173524002
low,high,trade_trans_util,250250408011,250173524002
high,low,other,250250408011,250173531022
mid,high,trade_trans_util,250250408012,250173521021
low,low,trade_trans_util,250250408012,250173521021
mid,mid,trade_trans_util,250250408012,250173521021
low,high,trade_trans_util,250250408012,250173521021
high,high,other,250250408012,250173523002
low,low,other,250250408012,250173523002
mid,high,other,250250408012,250173523002
low,high,other,250250408012,250173523002
low,high,other,250250408012,250173523002
high,high,other,250250408012,250173524001
mid,high,other,250250408012,250173524002
high,high,other,250250408012,250173524002
high,high,other,250250408012,250173524002
high,high,other,250250408012,250173524002
low,high,other,250250408012,250173531022
high,high,other,250250408012,250173531022
low,high,other,250250408012,250173531022
low,high,other,250250408013,250173521021
low,high,other,250250408013,250173521021
mid,high,other,250250408013,250173521021
low,high,other,250250408013,250173521021
mid,high,other,250250408013,250173521021
low,mid,other,250250408013,250173521021
mid,mid,other,250250408013,250173521021
low,high,other,250250408013,250173521021
low,high,other,250250408013,250173521021
mid,high,other,250250408013,250173523001
high,high,other,250250408013,250173523001
high,high,other,250250408013,250173523001
low,high,other,250250408013,250173523002
high,high,other,250250408013,250173523002
high,high,other,250250408013,250173523002
high,high,other,250250408013,250173523002
mid,high,other,250250408013,250173523002
low,high,other,250250408013,250173523002
low,high,other,250250408013,250173524001
low,high,other,250250408013,250173524002
high,high,other,250250408013,250173524002
high,high,other,250250408013,250173524002
high,high,other,250250408013,250173524002
mid,high,other,250250408013,250173524002
high,high,other,250250408013,250173524002
high,high,other,250250408013,250173524002
mid,high,other,250250408013,250173524002
mid,high,other,250250408013,250173524002
high,high,other,250250408013,250173524002
mid,high,other,250250408013,250173524002
high,high,other,250250408013,250173524002
mid,high,other,250250408013,250173524002
high,high,other,250250408013,250173524002
mid,high,other,250250408013,250173524002
high,low,other,250250408013,250173531022
high,low,other,250250408013,250173531022
low,low,other,250250408013,250173531022
high,high,other,250250408013,250173531022
high,low,other,250250408013,250173531022
high,low,other,250250408013,250173531022
mid,low,trade_trans_util,250250501011,250173521021
low,high,other,250250501011,250173521021
mid,low,other,250250501011,250173521021
low,high,trade_trans_util,250250501011,250173521021
low,high,trade_trans_util,250250501011,250173523002
mid,low,other,250250501011,250173524001
mid,low,other,250250501011,250173524001
low,mid,other,250250501011,250173524002
mid,high,other,250250501011,250173524002
low,high,other,250250501011,250173524002
mid,high,other,250250501011,250173524002
low,low,other,250250501011,250173524002
mid,high,other,250250501011,250173524002
mid,low,other,250250501011,250173524002
mid,high,other,250250501011,250173524002
low,high,other,250250501011,250173531022
low,high,other,250250501012,250173521021
low,high,other,250250501012,250173521021
high,high,other,250250501012,250173521021
mid,mid,other,250250501012,250173521021
low,high,trade_trans_util,250250501012,250173521021
low,high,other,250250501012,250173523001
low,high,other,250250501012,250173523002
low,high,other,250250501012,250173523002
low,high,other,250250501012,250173523002
mid,high,other,250250501012,250173524002
low,low,other,250250501012,250173524002
mid,high,other,250250501012,250173524002
mid,mid,other,250250501012,250173524002
mid,high,other,250250501012,250173524002
low,mid,other,250250501012,250173524002
mid,mid,other,250250501012,250173524002
low,high,other,250250501012,250173531022
low,low,other,250250501013,250173521021
low,high,trade_trans_util,250250501013,250173521021
low,high,trade_trans_util,250250501013,250173521021
low,high,other,250250501013,250173521021
low,high,other,250250501013,250173523002
mid,high,other,250250501013,250173524002
low,high,other,250250501013,250173524002
mid,high,other,250250501013,250173524002
low,high,other,250250501013,250173524002
low,high,other,250250501013,250173524002
mid,high,other,250250501013,250173524002
mid,high,other,250250501013,250173524002
low,high,other,250250501013,250173524002
low,high,other,250250501013,250173524002
low,high,other,250250501013,250173531022
low,high,other,250250501013,250173531022
low,high,other,250250501013,250173531022
low,high,other,250250501013,250173531022
mid,high,other,250250502001,250173521021
low,mid,other,250250502001,250173521021
mid,low,other,250250502001,250173521021
low,high,other,250250502001,250173521021
high,mid,other,250250502001,250173521021
high,mid,other,250250502001,250173521021
mid,high,other,250250502001,250173521021
mid,high,other,250250502001,250173521021
high,high,other,250250502001,250173521021
mid,mid,other,250250502001,250173523002
mid,mid,other,250250502001,250173523002
mid,mid,other,250250502001,250173523002
low,mid,other,250250502001,250173523002
mid,mid,other,250250502001,250173523002
low,mid,other,250250502001,250173524001
low,high,other,250250502001,250173524002
low,high,other,250250502001,250173524002
low,high,other,250250502001,250173524002
low,high,other,250250502001,250173524002
low,mid,other,250250502001,250173524002
low,mid,other,250250502001,250173524002
low,high,other,250250502001,250173524002
mid,low,other,250250502001,250173531022
low,high,other,250250502001,250173531022
low,mid,other,250250502001,250173531022
low,high,other,250250502001,250173531022
low,low,other,250250502001,250173531022
mid,mid,other,250250502001,250173531022
low,high,other,250250502001,250173531022
high,high,other,250250502002,250173521021
mid,high,other,250250502002,250173521021
mid,high,other,250250502002,250173521021
high,high,other,250250502002,250173523001
